acceso_id,pagina_actual,frecuencia_uso,tiempo_desde_ultimo_acceso,reemplazo
6427,21,119,895,1
6428,39,113,441,0
6429,0,122,922,1
6430,2,129,111,0
6431,34,130,724,1
6432,27,122,344,1
6433,39,114,1,0
6434,28,126,200,1
6435,43,120,547,1
6436,37,116,288,0
6437,29,129,400,0
6438,8,138,563,0
6439,0,123,142,0
6440,0,124,490,0
6441,16,131,631,0
6442,1,135,159,0
6443,6,117,476,1
6444,23,111,812,1
6445,15,121,828,1
6446,0,125,193,1
6447,27,123,325,0
6448,9,129,534,1
6449,33,107,445,0
6450,17,134,985,1
6451,7,135,704,0
6452,40,143,656,1
6453,0,126,487,0
6454,37,117,959,0
6455,16,132,811,1
6456,30,146,586,1
6457,5,128,685,1
6458,4,147,321,0
6459,44,122,826,1
6460,14,124,188,1
6461,29,130,475,0
6462,22,117,296,0
6463,11,131,339,1
6464,48,120,50,0
6465,5,129,516,1
6466,3,147,490,1
6467,44,123,17,0
6468,29,131,919,0
6469,47,124,201,1
6470,7,136,987,0
6471,24,134,247,1
6472,23,112,389,1
6473,8,139,520,0
6474,49,129,180,1
6475,31,124,766,0
6476,35,168,808,1
6477,3,148,161,1
6478,10,126,461,1
6479,18,119,539,1
6480,36,132,702,1
6481,35,169,127,1
6482,42,149,683,1
6483,42,150,687,1
6484,44,124,424,0
6485,39,115,205,0
6486,25,131,584,0
6487,12,144,127,0
6488,21,120,353,0
6489,39,116,580,0
6490,44,125,905,0
6491,38,127,423,1
6492,31,125,638,1
6493,16,133,877,1
6494,7,137,916,1
6495,8,140,281,0
6496,22,118,375,0
6497,48,121,395,0
6498,0,127,983,1
6499,40,144,629,1
6500,24,135,466,0
6501,7,138,141,0
6502,29,132,192,1
6503,12,145,416,1
6504,33,108,197,0
6505,34,131,491,0
6506,13,128,145,1
6507,30,147,473,0
6508,43,121,184,1
6509,14,125,140,1
6510,40,145,175,1
6511,12,146,725,1
6512,49,130,396,0
6513,46,127,593,0
6514,16,134,731,1
6515,13,129,323,1
6516,18,120,185,0
6517,14,126,299,1
6518,5,130,137,1
6519,4,148,269,1
6520,16,135,652,1
6521,32,127,496,1
6522,21,121,438,1
6523,30,148,847,0
6524,38,128,264,0
6525,12,147,602,0
6526,33,109,897,0
6527,14,127,56,0
6528,19,130,638,1
6529,30,149,493,0
6530,43,122,400,0
6531,24,136,250,0
6532,18,121,964,1
6533,36,133,243,0
6534,14,128,114,1
6535,19,131,113,1
6536,25,132,394,1
6537,4,149,501,1
6538,10,127,718,0
6539,33,110,37,0
6540,9,130,738,0
6541,20,141,634,1
6542,3,149,511,1
6543,20,142,74,1
6544,26,116,228,1
6545,25,133,578,0
6546,7,139,557,0
6547,38,129,325,0
6548,6,118,559,1
6549,2,130,828,1
6550,14,129,970,0
6551,5,131,5,0
6552,40,146,544,1
6553,35,170,138,0
6554,35,171,917,1
6555,9,131,73,1
6556,48,122,424,0
6557,19,132,629,1
6558,42,151,94,0
6559,32,128,685,0
6560,30,150,483,1
6561,48,123,571,1
6562,0,128,211,0
6563,5,132,275,1
6564,45,126,239,0
6565,27,124,140,0
6566,17,135,162,0
6567,45,127,112,1
6568,24,137,641,0
6569,46,128,750,0
6570,5,133,295,1
6571,3,150,291,0
6572,6,119,626,1
6573,30,151,781,0
6574,41,166,775,0
6575,18,122,829,0
6576,8,141,593,1
6577,41,167,692,0
6578,28,127,583,0
6579,49,131,155,0
6580,42,152,482,0
6581,18,123,113,0
6582,1,136,80,0
6583,46,129,737,1
6584,38,130,271,0
6585,6,120,184,0
6586,31,126,880,1
6587,23,113,730,1
6588,23,114,200,1
6589,33,111,87,1
6590,47,125,444,1
6591,27,125,526,0
6592,1,137,27,1
6593,23,115,711,0
6594,16,136,835,1
6595,7,140,631,0
6596,45,128,948,0
6597,42,153,604,1
6598,43,123,365,0
6599,23,116,185,1
6600,14,130,290,0
6601,29,133,815,1
6602,26,117,938,0
6603,1,138,295,0
6604,38,131,417,1
6605,6,121,793,0
6606,32,129,917,1
6607,37,118,721,0
6608,25,134,570,1
6609,45,129,217,0
6610,2,131,751,0
6611,21,122,558,1
6612,35,172,341,0
6613,36,134,938,0
6614,46,130,764,0
6615,30,152,5,0
6616,33,112,724,0
6617,23,117,514,0
6618,36,135,194,1
6619,2,132,830,1
6620,20,143,7,0
6621,1,139,139,0
6622,25,135,555,0
6623,24,138,987,0
6624,20,144,246,0
6625,46,131,894,1
6626,43,124,399,0
6627,8,142,377,1
6628,40,147,134,1
6629,0,129,739,1
6630,17,136,788,1
6631,0,130,858,1
6632,42,154,945,0
6633,5,134,10,0
6634,19,133,944,1
6635,2,133,345,0
6636,28,128,361,0
6637,12,148,794,0
6638,1,140,651,0
6639,21,123,598,0
6640,47,126,781,0
6641,35,173,631,1
6642,0,131,783,1
6643,15,122,770,1
6644,31,127,453,0
6645,29,134,179,0
6646,45,130,13,1
6647,33,113,54,0
6648,26,118,444,1
6649,17,137,897,1
6650,4,150,720,1
6651,44,126,219,0
6652,16,137,44,1
6653,0,132,695,1
6654,43,125,94,0
6655,4,151,171,1
6656,15,123,728,0
6657,5,135,763,1
6658,36,136,192,0
6659,12,149,484,0
6660,20,145,700,1
6661,43,126,734,0
6662,9,132,589,0
6663,24,139,972,0
6664,35,174,764,0
6665,11,132,887,0
6666,37,119,286,0
6667,38,132,478,1
6668,39,117,156,0
6669,4,152,10,0
6670,27,126,461,1
6671,36,137,740,1
6672,46,132,362,0
6673,11,133,671,1
6674,0,133,644,0
6675,15,124,1000,1
6676,8,143,785,0
6677,1,141,694,1
6678,35,175,561,0
6679,30,153,917,1
6680,10,128,228,0
6681,48,124,559,0
6682,0,134,413,0
6683,45,131,538,0
6684,37,120,826,0
6685,14,131,721,0
6686,48,125,134,1
6687,26,119,107,1
6688,49,132,778,0
6689,34,132,726,1
6690,13,130,106,1
6691,35,176,854,0
6692,22,119,685,1
6693,19,134,172,1
6694,42,155,855,0
6695,4,153,124,0
6696,36,138,217,0
6697,42,156,298,1
6698,33,114,912,1
6699,9,133,510,0
6700,46,133,541,0
6701,44,127,538,0
6702,16,138,882,1
6703,39,118,304,0
6704,9,134,229,0
6705,31,128,532,1
6706,1,142,263,0
6707,29,135,698,1
6708,18,124,625,0
6709,8,144,279,1
6710,24,140,511,0
6711,14,132,691,0
6712,3,151,838,1
6713,44,128,904,1
6714,20,146,515,1
6715,45,132,556,1
6716,43,127,182,0
6717,24,141,217,0
6718,37,121,258,1
6719,7,141,379,0
6720,18,125,765,0
6721,9,135,290,1
6722,32,130,247,1
6723,49,133,104,0
6724,39,119,138,1
6725,17,138,877,1
6726,37,122,676,1
6727,33,115,859,1
6728,36,139,231,0
6729,1,143,992,0
6730,15,125,223,1
6731,1,144,386,0
6732,17,139,483,1
6733,49,134,462,0
6734,3,152,328,0
6735,45,133,430,0
6736,19,135,552,1
6737,26,120,3,0
6738,26,121,192,0
6739,43,128,88,1
6740,44,129,352,1
6741,25,136,27,0
6742,27,127,891,1
6743,10,129,370,1
6744,6,122,105,1
6745,29,136,42,1
6746,20,147,123,1
6747,2,134,800,1
6748,35,177,409,0
6749,36,140,80,0
6750,36,141,566,1
6751,46,134,955,1
6752,12,150,916,1
6753,32,131,753,0
6754,22,120,974,0
6755,30,154,156,1
6756,48,126,610,1
6757,19,136,469,1
6758,5,136,818,1
6759,16,139,486,0
6760,43,129,857,0
6761,18,126,158,1
6762,4,154,596,0
6763,35,178,503,0
6764,27,128,638,0
6765,22,121,649,1
6766,40,148,916,0
6767,16,140,572,0
6768,43,130,535,1
6769,7,142,260,1
6770,9,136,223,0
6771,28,129,509,0
6772,27,129,841,0
6773,32,132,389,1
6774,2,135,812,1
6775,1,145,796,1
6776,10,130,501,0
6777,38,133,353,0
6778,4,155,90,1
6779,27,130,757,1
6780,8,145,813,1
6781,49,135,658,1
6782,18,127,414,0
6783,9,137,410,1
6784,22,122,206,0
6785,19,137,628,1
6786,13,131,235,0
6787,38,134,24,0
6788,14,133,978,0
6789,21,124,560,1
6790,41,168,122,0
6791,1,146,323,0
6792,17,140,368,1
6793,1,147,71,0
6794,1,148,963,0
6795,42,157,878,1
6796,7,143,442,0
6797,23,118,245,0
6798,34,133,187,1
6799,6,123,641,0
6800,3,153,345,1
6801,42,158,920,0
6802,22,123,633,0
6803,14,134,367,1
6804,1,149,775,0
6805,43,131,374,1
6806,2,136,581,1
6807,39,120,782,0
6808,8,146,934,0
6809,15,126,380,0
6810,14,135,562,0
6811,2,137,751,0
6812,48,127,802,0
6813,16,141,89,0
6814,38,135,342,0
6815,33,116,454,1
6816,38,136,228,1
6817,29,137,677,0
6818,41,169,653,0
6819,32,133,519,1
6820,32,134,63,0
6821,7,144,618,1
6822,1,150,355,0
6823,7,145,246,1
6824,12,151,448,1
6825,16,142,695,1
6826,26,122,770,0
6827,18,128,869,1
6828,38,137,129,1
6829,20,148,314,1
6830,30,155,673,1
6831,43,132,519,1
6832,37,123,211,1
6833,4,156,993,0
6834,43,133,915,1
6835,35,179,702,0
6836,26,123,481,0
6837,22,124,266,1
6838,14,136,575,0
6839,26,124,295,0
6840,22,125,869,1
6841,21,125,786,1
6842,45,134,750,1
6843,32,135,761,0
6844,11,134,284,1
6845,47,127,906,1
6846,17,141,577,1
6847,47,128,390,1
6848,31,129,859,0
6849,20,149,105,1
6850,25,137,917,1
6851,27,131,26,0
6852,11,135,283,0
6853,45,135,453,0
6854,19,138,675,1
6855,23,119,859,0
6856,22,126,223,0
6857,27,132,143,0
6858,45,136,762,0
6859,44,130,913,0
6860,14,137,204,1
6861,5,137,547,1
6862,27,133,976,1
6863,15,127,625,1
6864,25,138,675,1
6865,1,151,636,0
6866,26,125,424,1
6867,14,138,800,0
6868,29,138,625,0
6869,48,128,246,0
6870,47,129,975,0
6871,33,117,446,1
6872,26,126,911,0
6873,32,136,396,1
6874,34,134,355,1
6875,30,156,121,0
6876,14,139,253,0
6877,40,149,283,1
6878,4,157,472,1
6879,1,152,928,0
6880,10,131,610,0
6881,36,142,855,1
6882,48,129,15,1
6883,42,159,797,1
6884,15,128,637,1
6885,42,160,631,0
6886,42,161,393,1
6887,0,135,134,0
6888,48,130,497,0
6889,7,146,716,1
6890,30,157,972,1
6891,14,140,735,0
6892,42,162,301,1
6893,23,120,26,0
6894,36,143,739,0
6895,41,170,910,0
6896,16,143,352,0
6897,40,150,753,1
6898,18,129,576,1
6899,35,180,105,0
6900,34,135,380,0
6901,46,135,249,1
6902,28,130,780,1
6903,33,118,233,0
6904,28,131,240,0
6905,44,131,900,0
6906,17,142,410,1
6907,33,119,322,0
6908,43,134,578,1
6909,26,127,874,0
6910,23,121,895,0
6911,24,142,615,0
6912,12,152,250,1
6913,35,181,496,1
6914,20,150,823,1
6915,25,139,117,1
6916,8,147,623,1
6917,29,139,324,0
6918,12,153,372,0
6919,42,163,629,0
6920,36,144,213,1
6921,33,120,102,0
6922,29,140,359,1
6923,42,164,47,0
6924,22,127,362,0
6925,22,128,745,1
6926,2,138,802,0
6927,0,136,729,0
6928,28,132,751,1
6929,33,121,96,0
6930,17,143,358,0
6931,0,137,145,0
6932,0,138,497,0
6933,13,132,782,0
6934,6,124,438,1
6935,4,158,693,0
6936,29,141,912,1
6937,12,154,150,0
6938,33,122,245,0
6939,26,128,175,0
6940,28,133,850,1
6941,36,145,215,0
6942,9,138,947,1
6943,7,147,946,1
6944,15,129,438,0
6945,48,131,983,1
6946,44,132,284,0
6947,1,153,135,1
6948,42,165,714,0
6949,31,130,281,1
6950,38,138,571,0
6951,31,131,836,0
6952,3,154,214,0
6953,15,130,600,0
6954,2,139,289,0
6955,6,125,462,1
6956,42,166,743,0
6957,33,123,140,0
6958,32,137,29,0
6959,34,136,728,1
6960,14,141,838,0
6961,35,182,915,1
6962,34,137,886,0
6963,27,134,335,0
6964,4,159,380,1
6965,45,137,694,1
6966,10,132,992,0
6967,12,155,776,1
6968,8,148,28,1
6969,13,133,642,1
6970,11,136,249,0
6971,38,139,552,0
6972,6,126,211,0
6973,38,140,435,0
6974,49,136,499,0
6975,6,127,455,1
6976,24,143,298,1
6977,20,151,387,0
6978,35,183,365,1
6979,17,144,516,1
6980,49,137,964,0
6981,3,155,517,0
6982,23,122,823,0
6983,11,137,941,1
6984,45,138,781,1
6985,40,151,410,1
6986,2,140,25,1
6987,5,138,154,1
6988,21,126,997,1
6989,0,139,603,1
6990,19,139,295,0
6991,13,134,384,0
6992,13,135,875,0
6993,12,156,455,0
6994,25,140,691,1
6995,0,140,693,0
6996,19,140,873,1
6997,6,128,480,1
6998,9,139,849,1
6999,47,130,130,0
7000,28,134,676,1
7001,26,129,1,0
7002,5,139,766,0
7003,28,135,283,1
7004,35,184,485,0
7005,37,124,288,0
7006,19,141,932,0
7007,35,185,172,1
7008,3,156,175,1
7009,17,145,12,1
7010,42,167,212,1
7011,25,141,402,1
7012,23,123,929,0
7013,24,144,57,1
7014,3,157,791,0
7015,31,132,13,0
7016,27,135,713,0
7017,21,127,984,1
7018,39,121,413,1
7019,17,146,787,1
7020,9,140,194,1
7021,3,158,799,0
7022,16,144,154,1
7023,37,125,4,1
7024,12,157,292,1
7025,4,160,910,1
7026,39,122,924,0
7027,25,142,514,0
7028,42,168,777,1
7029,17,147,747,0
7030,25,143,389,0
7031,45,139,419,0
7032,46,136,723,1
7033,35,186,879,1
7034,10,133,940,0
7035,32,138,664,0
7036,49,138,704,0
7037,42,169,68,0
7038,8,149,527,1
7039,0,141,282,0
7040,46,137,273,0
7041,3,159,712,0
7042,22,129,815,1
7043,16,145,269,1
7044,8,150,355,0
7045,11,138,283,1
7046,15,131,81,0
7047,23,124,25,1
7048,44,133,687,1
7049,44,134,499,0
7050,24,145,278,1
7051,23,125,363,0
7052,28,136,991,1
7053,49,139,744,0
7054,28,137,649,1
7055,17,148,746,1
7056,23,126,404,0
7057,17,149,154,0
7058,35,187,11,1
7059,26,130,796,1
7060,2,141,123,1
7061,36,146,646,1
7062,34,138,788,1
7063,26,131,10,0
7064,9,141,704,1
7065,21,128,826,1
7066,41,171,132,1
7067,24,146,248,0
7068,49,140,373,0
7069,4,161,828,1
7070,45,140,298,0
7071,33,124,953,1
7072,37,126,353,0
7073,30,158,968,0
7074,48,132,894,0
7075,31,133,533,0
7076,8,151,287,1
7077,47,131,900,1
7078,11,139,877,0
7079,48,133,488,0
7080,4,162,490,1
7081,1,154,264,0
7082,7,148,314,0
7083,18,130,479,0
7084,33,125,452,0
7085,25,144,900,0
7086,47,132,739,1
7087,48,134,322,1
7088,25,145,907,1
7089,30,159,983,1
7090,35,188,101,1
7091,32,139,677,1
7092,32,140,767,0
7093,34,139,147,0
7094,41,172,117,1
7095,39,123,830,0
7096,24,147,430,0
7097,37,127,790,1
7098,37,128,452,0
7099,44,135,688,1
7100,12,158,3,0
7101,14,142,76,1
7102,4,163,172,1
7103,42,170,764,0
7104,41,173,586,0
7105,44,136,719,0
7106,23,127,645,1
7107,40,152,910,1
7108,31,134,881,0
7109,32,141,171,0
7110,21,129,293,0
7111,32,142,209,0
7112,49,141,933,0
7113,19,142,598,0
7114,13,136,506,0
7115,16,146,198,0
7116,19,143,383,0
7117,27,136,41,0
7118,37,129,162,0
7119,27,137,592,0
7120,12,159,609,0
7121,42,171,736,1
7122,43,135,148,0
7123,24,148,211,0
7124,26,132,471,0
7125,39,124,500,1
7126,5,140,29,1
7127,17,150,685,0
7128,47,133,199,0
7129,23,128,921,1
7130,19,144,64,0
7131,29,142,23,1
7132,3,160,577,1
7133,13,137,655,1
7134,6,129,350,1
7135,4,164,946,0
7136,21,130,701,0
7137,43,136,917,1
7138,15,132,3,0
7139,19,145,715,1
7140,39,125,809,1
7141,13,138,769,0
7142,33,126,486,0
7143,21,131,764,1
7144,6,130,467,0
7145,46,138,364,0
7146,5,141,782,0
7147,46,139,221,0
7148,7,149,287,1
7149,31,135,117,1
7150,11,140,614,1
7151,22,130,636,1
7152,22,131,996,0
7153,11,141,721,1
7154,2,142,940,0
7155,13,139,452,0
7156,2,143,467,0
7157,8,152,98,0
7158,8,153,406,0
7159,29,143,628,0
7160,45,141,477,1
7161,19,146,137,1
7162,26,133,37,1
7163,38,141,183,0
7164,29,144,239,1
7165,45,142,319,0
7166,27,138,179,0
7167,6,131,674,0
7168,49,142,70,1
7169,44,137,77,0
7170,36,147,304,0
7171,10,134,270,0
7172,15,133,335,0
7173,24,149,813,0
7174,27,139,172,1
7175,33,127,705,0
7176,4,165,674,0
7177,26,134,183,0
7178,22,132,223,0
7179,45,143,347,0
7180,16,147,141,0
7181,49,143,324,1
7182,31,136,301,1
7183,16,148,609,1
7184,36,148,117,1
7185,2,144,226,1
7186,22,133,655,1
7187,33,128,887,0
7188,12,160,716,0
7189,19,147,11,0
7190,35,189,223,1
7191,39,126,499,1
7192,34,140,578,0
7193,43,137,391,0
7194,34,141,335,0
7195,8,154,39,0
7196,10,135,83,1
7197,45,144,18,1
7198,21,132,862,0
7199,9,142,52,0
7200,46,140,39,1
7201,44,138,65,1
7202,48,135,914,1
7203,34,142,995,0
7204,18,131,428,1
7205,0,142,330,0
7206,2,145,636,1
7207,7,150,577,1
7208,49,144,814,1
7209,15,134,451,0
7210,13,140,105,1
7211,31,137,483,1
7212,20,152,317,1
7213,35,190,78,0
7214,43,138,546,1
7215,17,151,618,0
7216,15,135,646,1
7217,41,174,680,0
7218,12,161,427,0
7219,41,175,971,0
7220,29,145,680,1
7221,46,141,726,1
7222,22,134,32,1
7223,27,140,77,0
7224,13,141,651,0
7225,7,151,790,1
7226,0,143,891,0
7227,31,138,204,1
7228,9,143,574,1
7229,16,149,426,1
7230,49,145,567,0
7231,42,172,675,0
7232,6,132,173,1
7233,37,130,184,0
7234,1,155,914,1
7235,40,153,515,1
7236,11,142,876,0
7237,25,146,83,0
7238,9,144,882,1
7239,44,139,826,1
7240,38,142,568,0
7241,46,142,247,1
7242,12,162,898,1
7243,7,152,49,0
7244,5,142,911,1
7245,41,176,490,0
7246,0,144,859,1
7247,37,131,310,1
7248,22,135,550,1
7249,45,145,444,1
7250,31,139,270,0
7251,24,150,721,1
7252,21,133,351,1
7253,32,143,540,1
7254,39,127,809,0
7255,45,146,222,0
7256,29,146,247,1
7257,25,147,122,1
7258,29,147,585,1
7259,46,143,854,1
7260,19,148,620,0
7261,11,143,526,1
7262,2,146,637,0
7263,27,141,692,0
7264,15,136,187,1
7265,8,155,985,1
7266,23,129,102,1
7267,35,191,25,0
7268,35,192,890,0
7269,31,140,907,1
7270,3,161,890,0
7271,37,132,192,0
7272,20,153,121,0
7273,34,143,278,0
7274,4,166,946,0
7275,6,133,398,1
7276,17,152,693,1
7277,37,133,391,1
7278,35,193,559,0
7279,2,147,551,0
7280,1,156,696,1
7281,29,148,784,0
7282,5,143,518,0
7283,40,154,158,1
7284,31,141,512,0
7285,40,155,849,1
7286,12,163,252,1
7287,15,137,195,1
7288,13,142,642,1
7289,23,130,414,1
7290,48,136,686,0
7291,10,136,57,1
7292,49,146,812,1
7293,18,132,216,0
7294,4,167,665,0
7295,19,149,69,1
7296,11,144,919,0
7297,11,145,252,0
7298,40,156,197,0
7299,9,145,469,1
7300,21,134,438,0
7301,37,134,854,0
7302,31,142,378,0
7303,37,135,248,1
7304,7,153,702,1
7305,12,164,143,0
7306,19,150,103,0
7307,35,194,321,0
7308,11,146,170,1
7309,17,153,833,1
7310,37,136,112,1
7311,30,160,940,0
7312,4,168,620,1
7313,27,142,415,1
7314,43,139,473,0
7315,25,148,318,1
7316,26,135,769,1
7317,10,137,181,0
7318,46,144,106,0
7319,41,177,800,0
7320,42,173,880,0
7321,36,149,738,0
7322,6,134,571,0
7323,27,143,668,0
7324,4,169,31,1
7325,13,143,270,0
7326,41,178,851,1
7327,49,147,51,0
7328,26,136,635,0
7329,1,157,910,0
7330,20,154,269,1
7331,11,147,58,1
7332,1,158,525,0
7333,48,137,392,1
7334,32,144,724,0
7335,4,170,139,0
7336,7,154,41,0
7337,47,134,603,1
7338,11,148,836,0
7339,33,129,12,0
7340,27,144,252,1
7341,24,151,148,1
7342,43,140,192,0
7343,36,150,746,0
7344,0,145,59,0
7345,25,149,720,1
7346,30,161,254,1
7347,29,149,324,1
7348,27,145,853,0
7349,28,138,362,0
7350,19,151,803,1
7351,16,150,974,1
7352,44,140,492,1
7353,29,150,144,1
7354,11,149,34,0
7355,10,138,203,0
7356,40,157,760,1
7357,40,158,836,0
7358,0,146,360,1
7359,28,139,79,1
7360,18,133,624,1
7361,7,155,745,0
7362,14,143,487,1
7363,29,151,461,0
7364,32,145,102,0
7365,33,130,276,1
7366,17,154,495,1
7367,21,135,530,1
7368,33,131,535,1
7369,31,143,210,0
7370,7,156,85,0
7371,19,152,673,1
7372,45,147,917,0
7373,30,162,998,1
7374,27,146,252,0
7375,21,136,61,0
7376,7,157,323,1
7377,6,135,267,1
7378,19,153,929,1
7379,25,150,460,0
7380,16,151,381,1
7381,38,143,40,1
7382,4,171,598,0
7383,3,162,116,0
7384,28,140,545,1
7385,1,159,723,0
7386,19,154,926,1
7387,37,137,56,0
7388,39,128,519,1
7389,45,148,125,1
7390,14,144,372,1
7391,45,149,41,1
7392,40,159,483,0
7393,13,144,441,1
7394,23,131,726,1
7395,33,132,836,1
7396,36,151,306,1
7397,3,163,543,0
7398,2,148,40,0
7399,4,172,831,1
7400,13,145,757,1
7401,39,129,591,1
7402,11,150,362,1
7403,30,163,193,0
7404,33,133,752,1
7405,10,139,287,0
7406,38,144,438,1
7407,24,152,375,0
7408,39,130,918,0
7409,6,136,965,1
7410,21,137,964,0
7411,18,134,409,0
7412,23,132,479,1
7413,12,165,554,0
7414,45,150,500,0
7415,32,146,301,0
7416,49,148,497,1
7417,45,151,249,1
7418,39,131,555,0
7419,11,151,727,1
7420,36,152,460,1
7421,24,153,23,1
7422,47,135,328,0
7423,48,138,276,1
7424,4,173,140,1
7425,10,140,940,1
7426,42,174,862,1
7427,6,137,62,0
7428,6,138,216,0
7429,7,158,977,1
7430,17,155,175,1
7431,5,144,696,1
7432,24,154,359,0
7433,15,138,175,1
7434,35,195,231,0
7435,31,144,428,1
7436,6,139,258,1
7437,37,138,23,1
7438,45,152,697,0
7439,12,166,99,1
7440,11,152,29,1
7441,42,175,206,0
7442,28,141,172,0
7443,21,138,356,0
7444,37,139,93,1
7445,3,164,327,1
7446,45,153,681,0
7447,16,152,237,1
7448,49,149,336,0
7449,15,139,257,1
7450,45,154,242,1
7451,26,137,585,1
7452,32,147,567,0
7453,12,167,323,0
7454,2,149,594,0
7455,31,145,310,0
7456,32,148,584,0
7457,23,133,528,0
7458,19,155,143,1
7459,14,145,751,0
7460,16,153,825,0
7461,43,141,452,0
7462,30,164,904,0
7463,21,139,317,1
7464,4,174,40,0
7465,19,156,668,0
7466,1,160,228,1
7467,24,155,806,1
7468,48,139,951,1
7469,17,156,713,1
7470,13,146,695,1
7471,27,147,661,0
7472,38,145,248,1
7473,36,153,790,1
7474,19,157,877,1
7475,48,140,57,0
7476,6,140,219,1
7477,41,179,892,0
7478,47,136,954,0
7479,22,136,429,0
7480,36,154,345,0
7481,45,155,460,1
7482,34,144,362,0
7483,23,134,377,1
7484,41,180,714,0
7485,10,141,913,1
7486,28,142,26,1
7487,9,146,727,1
7488,6,141,246,0
7489,8,156,247,0
7490,32,149,803,0
7491,3,165,421,0
7492,17,157,836,1
7493,25,151,503,1
7494,33,134,575,1
7495,0,147,219,1
7496,11,153,264,1
7497,19,158,25,0
7498,39,132,31,1
7499,13,147,327,0
7500,37,140,437,0
7501,21,140,550,0
7502,44,141,788,1
7503,5,145,48,1
7504,39,133,612,1
7505,19,159,879,1
7506,44,142,491,1
7507,46,145,395,0
7508,47,137,776,1
7509,21,141,614,1
7510,15,140,136,1
7511,6,142,827,0
7512,8,157,7,1
7513,3,166,585,0
7514,16,154,157,1
7515,18,135,801,1
7516,25,152,457,1
7517,15,141,529,0
7518,9,147,769,0
7519,30,165,7,0
7520,18,136,542,0
7521,32,150,853,1
7522,30,166,390,0
7523,41,181,513,1
7524,23,135,83,1
7525,15,142,593,1
7526,21,142,365,1
7527,48,141,896,1
7528,25,153,412,0
7529,43,142,183,0
7530,21,143,865,1
7531,45,156,793,0
7532,29,152,350,0
7533,13,148,779,1
7534,45,157,691,1
7535,36,155,852,0
7536,42,176,650,0
7537,31,146,138,1
7538,44,143,292,1
7539,4,175,694,0
7540,3,167,876,0
7541,6,143,175,0
7542,2,150,324,1
7543,12,168,583,0
7544,15,143,297,1
7545,41,182,404,1
7546,11,154,948,1
7547,21,144,577,1
7548,15,144,655,1
7549,34,145,686,0
7550,19,160,110,1
7551,40,160,15,0
7552,33,135,440,0
7553,46,146,107,1
7554,35,196,578,1
7555,38,146,125,1
7556,18,137,286,1
7557,21,145,292,1
7558,49,150,79,0
7559,13,149,821,1
7560,26,138,934,1
7561,33,136,684,1
7562,41,183,260,0
7563,26,139,371,1
7564,14,146,559,0
7565,27,148,291,0
7566,23,136,842,1
7567,24,156,539,1
7568,26,140,40,1
7569,43,143,617,1
7570,35,197,327,1
7571,6,144,571,0
7572,29,153,116,1
7573,19,161,24,1
7574,12,169,349,1
7575,42,177,724,1
7576,49,151,670,1
7577,24,157,667,0
7578,23,137,314,0
7579,28,143,516,0
7580,45,158,505,1
7581,31,147,889,1
7582,39,134,793,0
7583,34,146,364,1
7584,44,144,762,1
7585,13,150,602,0
7586,37,141,435,1
7587,8,158,135,0
7588,21,146,145,0
7589,33,137,102,1
7590,37,142,621,1
7591,6,145,185,0
7592,28,144,753,0
7593,41,184,681,1
7594,35,198,468,1
7595,32,151,391,0
7596,46,147,431,1
7597,20,155,105,1
7598,38,147,209,0
7599,32,152,314,0
7600,39,135,87,0
7601,49,152,846,0
7602,49,153,420,1
7603,7,159,587,0
7604,36,156,907,0
7605,8,159,680,1
7606,37,143,179,0
7607,0,148,433,0
7608,15,145,216,0
7609,47,138,53,0
7610,47,139,957,1
7611,44,145,33,1
7612,35,199,730,1
7613,5,146,91,1
7614,23,138,710,1
7615,20,156,308,1
7616,27,149,206,0
7617,0,149,999,0
7618,39,136,291,1
7619,8,160,180,0
7620,27,150,429,1
7621,21,147,471,0
7622,43,144,203,1
7623,27,151,159,1
7624,3,168,840,1
7625,35,200,651,0
7626,8,161,907,0
7627,18,138,331,1
7628,10,142,454,1
7629,9,148,566,0
7630,17,158,406,1
7631,41,185,724,1
7632,3,169,570,0
7633,23,139,927,1
7634,14,147,923,1
7635,27,152,921,0
7636,40,161,690,1
7637,44,146,56,1
7638,11,155,819,1
7639,42,178,344,0
7640,36,157,493,1
7641,49,154,544,1
7642,19,162,991,1
7643,34,147,842,1
7644,45,159,143,0
7645,36,158,980,0
7646,11,156,704,0
7647,14,148,931,0
7648,35,201,154,1
7649,33,138,252,1
7650,7,160,760,0
7651,0,150,685,1
7652,0,151,867,1
7653,32,153,360,1
7654,27,153,854,1
7655,22,137,929,0
7656,27,154,159,1
7657,45,160,898,1
7658,8,162,36,0
7659,45,161,682,1
7660,21,148,421,0
7661,18,139,968,0
7662,21,149,754,1
7663,9,149,398,0
7664,14,149,352,0
7665,47,140,844,0
7666,44,147,641,0
7667,49,155,611,0
7668,13,151,740,1
7669,17,159,221,0
7670,29,154,582,1
7671,3,170,681,1
7672,30,167,18,0
7673,37,144,226,0
7674,16,155,142,0
7675,34,148,970,0
7676,28,145,143,0
7677,15,146,615,0
7678,16,156,960,1
7679,42,179,553,1
7680,13,152,857,0
7681,26,141,697,0
7682,27,155,7,1
7683,41,186,916,0
7684,44,148,763,1
7685,19,163,168,0
7686,7,161,246,0
7687,18,140,516,0
7688,5,147,574,1
7689,3,171,37,0
7690,4,176,283,0
7691,25,154,371,1
7692,26,142,898,0
7693,2,151,137,1
7694,23,140,502,1
